,Post_Content,Date,Comments_Shares,All_Responses,Brand
762,"Kick start the weekend with a mouthwateringly juicy steak. Whether marinaded in fiery flavours or served classically with chips, our top 10 recipes are a meat-lover's dream. http://tes.co/10SteakRecipes","February 19, 2016",299 Comments407 Shares,10K,Tesco
764,"Enjoy more of your evening with our Mascarpone and tomato pasta, made with 5 ingredients and just one pot. Perfect for a cosy week night. http://tes.co/OnePotLinguine","February 18, 2016",242 Comments971 Shares278K Views,2.6K,Tesco
766,Encourage birds to visit your garden with these homemade birdseed biscuits. It’s an easy activity to keep the kids busy and will bust those ‘I’m bored' moments.,"February 18, 2016","286 Comments1,191 Shares509K Views",1.8K,Tesco
768,Looking for an easy kids craft? Bring an old beanie to life with pom poms using leftover wool.,"February 17, 2016",52 Comments154 Shares263K Views,573,Tesco
770,Keep the children busy over half-term. Try making this deliciously simple bread-in-a-bag from our Tesco Eat Happy Project. tes.co/BreadBag,"February 17, 2016",88 Comments273 Shares,871,Tesco
772,"Stock up for Easter with our cracking offer: buy 2 medium Easter Eggs and get another 2 free.
Find in-store and online: tes.co/EasterEggs","February 17, 2016",523 Comments605 Shares,2.3K,Tesco
774,Stuck for ways to entertain your kids this half-term? Try these easy recipes and watch your little ones transform into budding chefs. http://tes.co/EasyRecipesKids,"February 16, 2016",85 Comments168 Shares,826,Tesco
776,"These veggie-friendly quesadillas are packed with gooey cheddar, creamy avocado and juicy sundried tomatoes - perfect for making a fiesta of a midweek meal.
tes.co/EasyQuesadillas","February 15, 2016",21 Comments22 Shares,128,Tesco
778,"Got some leftover greens you need to use up? Blend them with grated Parmesan, walnuts, garlic, lemon juice, olive oil and hey Pesto! This super simple recipe is perfect for giving your pasta instant flavour, with none of the fuss.","February 15, 2016",238 Comments696 Shares858K Views,2.6K,Tesco
780,"Show your Valentine just how fond(ant) you are of them with these indulgent treats. Smoked salt and silky chocolate marry together in this rich, gooey pudding.
Find more dreamy desserts: http://tes.co/ValentinesDesserts","February 14, 2016",61 Comments22 Shares,700,Tesco
782,"Been struck by cupid’s arrow (or pencil in this case)? Show your loved one they’re the write one for you with this sweet handmade Valentine’s card 💘
http://tes.co/CupidsArrowCard","February 13, 2016",54 Comments142 Shares,5.1K,Tesco
784,Forgotten something? There’s still time for romance this Valentine’s weekend. Our fresh roses are just £5.,"February 13, 2016",507 Comments402 Shares,2.8K,Tesco
786,"If the quickest way to someone's heart is through their stomach, you'll have no problems wooing your loved one with these Valentine's Day recipes. http://tes.co/ValentinesRecipes","February 12, 2016",78 Comments111 Shares,1.1K,Tesco
788,Three little words we all want to hear this Valentine’s Day: breakfast in bed. Start the romance with finest* Smoked Salmon. Serve up in a bagel with scrambled egg. tes.co/SmokedSalmon,"February 12, 2016",104 Comments53 Shares300K Views,492,Tesco
790,Add a little sparkle this Valentine’s Day. Pick up a bottle of Tesco finest* Bisol Prosecco for just £8. tes.co/ProseccoValentines,"February 11, 2016",190 Comments166 Shares,5.9K,Tesco
792,"How do you like your sweet potatoes? Whether they're roasted, stuffed or made into fries, we can't get enough of these delicious recipes.
http://tes.co/sweetpotatoes","February 11, 2016",231 Comments758 Shares,2.3K,Tesco
794,Let love bloom this weekend. Order our flowers online to make Valentine’s Day even more beautiful. http://tes.co/VDayFlowers,"February 10, 2016","589 Comments1,261 Shares",35K,Tesco
796,All you need is 5 ingredients and 15 minutes for this one pot prawn stir fry. http://tes.co/OnePotPrawnStirFry,"February 10, 2016",485 Comments997 Shares476K Views,3.4K,Tesco
798,"Enjoy an evening in with our finest* meal deal. Two mains, two sides with desserts and bubbly. All for just £20.
Available from 11th - 14th February. See in store for details.","February 10, 2016",663 Comments304 Shares,3.4K,Tesco
800,Say it with chocolate. Make their Valentine’s Day with our Tesco finest* Heart Box. tes.co/FinestChocs,"February 10, 2016",508 Comments912 Shares,26K,Tesco
802,"Show your Valentine what they mean to you with these homemade love bug biscuits, heart-shaped and adorned with pretty icing.
http://tes.co/LovebugBiscuits","February 9, 2016",9 Comments20 Shares,107,Tesco
804,Set the mood this Valentine's Day with our simple table decoration. Easy to make last minute for a special date night.,"February 9, 2016",167 Comments412 Shares390K Views,2.5K,Tesco
806,"This Pancake Day, enjoy delicious egg and dairy-free pancakes simply by swapping out the egg for a mashed banana and using soya instead of regular milk.
Find more flipping amazing pancake tips: http://tes.co/pancakerecipes","February 9, 2016",265 Comments350 Shares310K Views,2.7K,Tesco
808,"Have a delicious date night with our simple canapés. Create Pea Purée and Smoked Salmon Blinis, and Asparagus Wrapped in Parma Ham with Toasted Hazelnuts, in no time at all.","February 8, 2016",30 Comments75 Shares260K Views,443,Tesco
810,"Happy Chinese New Year! From speedy salmon egg-fried rice to homemade prawn toast, our delicious recipes will help you celebrate in style.
http://tes.co/ChineseNewYear","February 8, 2016",122 Comments538 Shares,2.3K,Tesco
812,Looking for some Pancake Day inspiration? Take a trip around the world with these flippin’ tasty pancakes. #PancakeHelp tes.co/PancakeDay,"February 8, 2016","657 Comments1,622 Shares1.1M Views",5.3K,Tesco
814,Melt their heart this Valentine’s Day with a homemade chocolate bowl. Follow our easy step-by-step guide for a sweet treat on date night.,"February 7, 2016","688 Comments1,656 Shares668K Views",5.4K,Tesco
816,"What will your fortune be? Make these cute paper fortune cookies using leftover wrapping paper and our downloadable funny quotes. Kung Hei Fat Choi!
http://tes.co/PaperFortuneCookies","February 7, 2016",22 Comments51 Shares323K Views,260,Tesco
818,"Delicately flavoured with chive, these succulent pork dumplings can be made in big batches to share on Chinese New Year.
http://tes.co/porkdumplings","February 6, 2016",181 Comments622 Shares,2.1K,Tesco
820,Make your Valentine’s Prosecco pop with these three simple twists. Cheers to a special date night.,"February 5, 2016",161 Comments239 Shares276K Views,1.1K,Tesco
822,Welcome to Basket Dating. Can we help singles find love based only on what's in their shopping baskets?,"February 5, 2016","5.3K Comments8,654 Shares12M Views",37K,Tesco
824,"#FreezingFacts: Everyone leaves that half can of tomatoes at the back of the fridge. Freeze for later and make Nachos with Beans and Avocado Salsa.
http://tes.co/AvoNachos","February 4, 2016",184 Comments226 Shares,2.2K,Tesco
826,"For a tasty twist this Pancake Day, try these spelt pancakes. Served with a cardamom and clementine syrup and sprinkled with zingy pomegranate seeds, the combination of sweet, spice and citrus is a feast for your tastebuds.
http://tes.co/SpeltPancakes","February 4, 2016",9 Comments8 Shares,69,Tesco
828,Our delicious Mexican beef stew only needs 5 ingredients and one pot. An easy dinner after a busy Wednesday. http://tes.co/OnePotBeefStew,"February 3, 2016","288 Comments1,469 Shares670K Views",4.1K,Tesco
830,"Use a little cauliflower power to rustle up these quick and easy recipes, including fluffy cauliflower rice and vegetarian steaks.
http://tes.co/CauliflowerRecipes","February 1, 2016",253 Comments966 Shares,2.7K,Tesco
832,#FreezingFacts: Make handy portions of pesto by freezing in an icecube tray. Defrost when you fancy this super simple pasta dish. http://tes.co/PestoPasta,"January 31, 2016",137 Comments146 Shares,1K,Tesco
834,"Little worktop space when you're cooking? Try this nifty trick to hold your recipes.
Maximise space in your kitchen with more of our smart storage tips: http://tes.co/storagehacks","January 30, 2016",72 Comments206 Shares419K Views,1.1K,Tesco
836,The perfect end to a busy week. Just one pot and five ingredients are all you need for our quick and tasty Thai Green Chicken Curry. http://tes.co/OnePotThaiCurry,"January 29, 2016","241 Comments1,092 Shares586K Views",2.8K,Tesco
838,"Let’s Do This!
Take small steps and make big changes. Eat better, get active and reduce the risk of type 2 diabetes and heart disease, for you and your family. Find out more about events and help from our Tesco Charity Partnership with @DiabetesUK and the @BritishHeartFoundation. https://lets-dothis.org.uk/","January 29, 2016",24 Comments19 Shares,265,Tesco
840,"Not only are these chicken recipes healthy, most of them can be made in under 30 minutes too. Now, if only we could decide between the cornflake chicken nuggets or chicken, crème fraîche and tarragon pasta...
http://tes.co/healthychicken","January 28, 2016",125 Comments538 Shares,2.6K,Tesco
842,"Go healthy, not hungry. Still enjoy your favourite dinners with our Beautifully Balanced ready meals. http://tes.co/BeautifullyBalanced","January 27, 2016",273 Comments383 Shares1M Views,4.7K,Tesco
844,"Whether using frozen avocado or cauliflower, these 8 recipes show just how simple it is to make more out of your icy ingredients. http://tes.co/frozenfood","January 27, 2016",97 Comments415 Shares,1.5K,Tesco
846,"Since late 2014, we've been working to rebuild long term, trusted partnerships with all our suppliers. Here’s how some of our suppliers describe how we're working together to help better serve Britain's shoppers.","January 26, 2016",142 Comments19 Shares10K Views,79,Tesco
848,"It's nearly the end of the month, keep the momentum going with our top 10 smoothie recipes. A delicious way to eat more fruit and veg.","January 25, 2016","555 Comments1,043 Shares1M Views",4.8K,Tesco
850,"Celebrate #BurnsNight with a twist on the classic. Try our Veggie Haggis recipe and serve with neeps, tatties and rich mushroom gravy.
http://tes.co/VeggieHaggis","January 23, 2016",715 Comments711 Shares,8.6K,Tesco
852,Baby it’s cold outside. Keep your hands warm from the bitter winter chill with these DIY reusable hand warmers.,"January 22, 2016","305 Comments1,174 Shares695K Views",2.2K,Tesco
854,"Whether replacing a shepherd's pie topping with root vegetable mash, or sheets of lasagne with aubergine, these simple swaps show how easy it is make your weekend comfort foods healthier. http://tes.co/comfortfoods","January 22, 2016",217 Comments887 Shares,3.9K,Tesco
856,"#FreezingFacts: Leftover cooked pasta? Freeze in a ziplock bag and defrost by running the bag under hot water. Use later in this vitamin-rich Broccoli Pasta.
http://tes.co/BroccoliPastaRecipe","January 21, 2016",121 Comments191 Shares,1.1K,Tesco
858,A stress and mess-free method for perfectly cooked salmon? Poach it in a sandwich bag! This helps to seal in the flavour and moisture.,"January 20, 2016","971 Comments2,739 Shares1.7M Views",10K,Tesco
860,"When you're cold and on a budget, this comforting collection of recipes is here to save the day. They're warm, tasty and completely affordable (take that, January).
http://tes.co/BudgetRecipes","January 19, 2016",28 Comments68 Shares,605,Tesco
862,"Bittersweet oranges colour warm winter vegetables with a vibrant, zesty flavour in this seasonal salad tes.co/OrangeSalad","January 19, 2016",7 Comments10 Shares,63,Tesco
864,"Feeling blue? Cheer yourself up with one of our gorgeous Blueberry smoothies, rich in vitamins and packed full of antioxidants. http://tes.co/BlueberrySmoothies","January 18, 2016",327 Comments394 Shares957K Views,3.9K,Tesco
866,"Whether you're taking part in Dry January or not, these refreshing non-alcoholic drinks are sure to brighten up the January gloom.
http://tes.co/dryjanuary","January 16, 2016",180 Comments880 Shares,3.6K,Tesco
868,"Fragrantly flavoured and full of fresh vegetables, this curry is a lighter takeaway alternative for Saturday nights in. http://tes.co/vegetablecurry","January 15, 2016",48 Comments138 Shares,711,Tesco
